E_minus_Ef_eV,totalDOS,pdos_Al,pdos_O
-1.080,0.30059,0.04903,0.25156
-1.060,0.16719,0.02733,0.13986
-1.040,0.08956,0.01467,0.07489
-1.020,0.04620,0.00758,0.03862
-1.000,0.02296,0.00377,0.01919
-0.980,0.01102,0.00181,0.00921
-0.960,0.00518,0.00084,0.00433
-0.940,0.00258,0.00040,0.00218
-0.920,0.00181,0.00024,0.00158
-0.900,0.00246,0.00026,0.00221
-0.880,0.00495,0.00047,0.00448
-0.860,0.01072,0.00100,0.00972
-0.840,0.02282,0.00212,0.02070
-0.820,0.04687,0.00435,0.04252
-0.800,0.09257,0.00858,0.08399
-0.780,0.17578,0.01628,0.15950
-0.760,0.32087,0.02969,0.29118
-0.740,0.56304,0.05205,0.51098
-0.720,0.94976,0.08773,0.86203
-0.700,1.54015,0.14213,1.39802
-0.680,2.40104,0.22137,2.17967
-0.660,3.59855,0.33145,3.26710
-0.640,5.18513,0.47710,4.70803
-0.620,7.18299,0.66024,6.52276
-0.600,9.56706,0.87841,8.68865
-0.580,12.25164,1.12361,11.12802
-0.560,15.08603,1.38191,13.70412
-0.540,17.86301,1.63421,16.22880
-0.520,20.34173,1.85842,18.48331
-0.500,22.28274,2.03262,20.25012
-0.480,23.48889,2.13876,21.35013
-0.460,23.84328,2.16605,21.67723
-0.440,23.33528,2.11326,21.22203
-0.420,22.06792,1.98924,20.07867
-0.400,20.24437,1.81167,18.43269
-0.380,18.13651,1.60416,16.53235
-0.360,16.04216,1.39240,14.64975
-0.340,14.23976,1.20034,13.03942
-0.320,12.94888,1.04678,11.90210
-0.300,12.30273,0.94328,11.35945
-0.280,12.33589,0.89333,11.44256
-0.260,12.98791,0.89281,12.09510
-0.240,14.12078,0.93159,13.18919
-0.220,15.54665,0.99573,14.55092
-0.200,17.06071,1.07006,15.99065
-0.180,18.47323,1.14051,17.33271
-0.160,19.63484,1.19604,18.43880
-0.140,20.45046,1.22961,19.22084
-0.120,20.87990,1.23837,19.64154
-0.100,20.92694,1.22287,19.70407
-0.080,20.62149,1.18593,19.43556
-0.060,20.00167,1.13124,18.87043
-0.040,19.10132,1.06237,18.03895
-0.020,17.94647,0.98223,16.96424
-0.000,16.55991,0.89309,15.66682
0.020,14.97047,0.79699,14.17348
0.040,13.22158,0.69624,12.52534
0.060,11.37499,0.59368,10.78131
0.080,9.50757,0.49273,9.01485
0.100,7.70217,0.39699,7.30518
0.120,6.03561,0.30981,5.72580
0.140,4.56771,0.23375,4.33396
0.160,3.33424,0.17025,3.16399
0.180,2.34526,0.11956,2.22570
0.200,1.58840,0.08089,1.50751
0.220,1.03528,0.05269,0.98259
0.240,0.64908,0.03302,0.61607
0.260,0.39134,0.01990,0.37144
0.280,0.22684,0.01154,0.21531
0.300,0.12639,0.00643,0.11997
0.320,0.06769,0.00344,0.06425
0.340,0.03484,0.00177,0.03306
0.360,0.01723,0.00088,0.01635
0.380,0.00819,0.00042,0.00777
0.400,0.00374,0.00019,0.00355
0.420,0.00164,0.00008,0.00156
0.440,0.00069,0.00004,0.00066
0.460,0.00028,0.00001,0.00027
0.480,0.00011,0.00001,0.00010
0.500,0.00004,0.00000,0.00004
0.520,0.00001,0.00000,0.00001
0.540,0.00001,0.00000,0.00000
0.560,0.00000,0.00000,0.00000
0.580,0.00000,0.00000,0.00000
0.600,0.00000,0.00000,0.00000
0.620,0.00000,0.00000,0.00000
0.640,0.00000,0.00000,0.00000
0.660,0.00000,0.00000,0.00000
0.680,0.00000,0.00000,0.00000
0.700,0.00000,0.00000,0.00000
0.720,0.00000,0.00000,0.00000
0.740,0.00000,0.00000,0.00000
0.760,0.00000,0.00000,0.00000
0.780,0.00000,0.00000,0.00000
0.800,0.00000,0.00000,0.00000
0.820,0.00000,0.00000,0.00000
0.840,0.00000,0.00000,0.00000
0.860,0.00000,0.00000,0.00000
0.880,0.00000,0.00000,0.00000
0.900,0.00000,0.00000,0.00000
0.920,0.00000,0.00000,0.00000
0.940,0.00000,0.00000,0.00000
0.960,0.00000,0.00000,0.00000
0.980,0.00000,0.00000,0.00000
1.000,0.00000,0.00000,0.00000
1.020,0.00000,0.00000,0.00000
1.040,0.00000,0.00000,0.00000
1.060,0.00000,0.00000,0.00000
1.080,0.00000,0.00000,0.00000
1.100,0.00000,0.00000,0.00000
1.120,0.00000,0.00000,0.00000
1.140,0.00000,0.00000,0.00000
1.160,0.00000,0.00000,0.00000
1.180,0.00000,0.00000,0.00000
1.200,0.00000,0.00000,0.00000
1.220,0.00000,0.00000,0.00000
1.240,0.00000,0.00000,0.00000
1.260,0.00000,0.00000,0.00000
1.280,0.00000,0.00000,0.00000
1.300,0.00000,0.00000,0.00000
1.320,0.00000,0.00000,0.00000
1.340,0.00000,0.00000,0.00000
1.360,0.00000,0.00000,0.00000
1.380,0.00000,0.00000,0.00000
1.400,0.00000,0.00000,0.00000
1.420,0.00000,0.00000,0.00000
1.440,0.00000,0.00000,0.00000
1.460,0.00000,0.00000,0.00000
1.480,0.00000,0.00000,0.00000
1.500,0.00000,0.00000,0.00000
1.520,0.00000,0.00000,0.00000
1.540,0.00000,0.00000,0.00000
1.560,0.00000,0.00000,0.00000
1.580,0.00000,0.00000,0.00000
1.600,0.00000,0.00000,0.00000
1.620,0.00000,0.00000,0.00000
1.640,0.00000,0.00000,0.00000
1.660,0.00000,0.00000,0.00000
1.680,0.00000,0.00000,0.00000
1.700,0.00000,0.00000,0.00000
1.720,0.00000,0.00000,0.00000
1.740,0.00000,0.00000,0.00000
1.760,0.00000,0.00000,0.00000
1.780,0.00000,0.00000,0.00000
1.800,0.00000,0.00000,0.00000
1.820,0.00000,0.00000,0.00000
1.840,0.00000,0.00000,0.00000
1.860,0.00000,0.00000,0.00000
1.880,0.00000,0.00000,0.00000
1.900,0.00000,0.00000,0.00000
1.920,0.00000,0.00000,0.00000
1.940,0.00000,0.00000,0.00000
1.960,0.00000,0.00000,0.00000
1.980,0.00000,0.00000,0.00000
2.000,0.00000,0.00000,0.00000
2.020,0.00000,0.00000,0.00000
2.040,0.00000,0.00000,0.00000
2.060,0.00000,0.00000,0.00000
2.080,0.00000,0.00000,0.00000
2.100,0.00000,0.00000,0.00000
2.120,0.00000,0.00000,0.00000
2.140,0.00000,0.00000,0.00000
2.160,0.00000,0.00000,0.00000
2.180,0.00000,0.00000,0.00000
2.200,0.00000,0.00000,0.00000
2.220,0.00000,0.00000,0.00000
2.240,0.00000,0.00000,0.00000
2.260,0.00000,0.00000,0.00000
2.280,0.00000,0.00000,0.00000
2.300,0.00000,0.00000,0.00000
2.320,0.00000,0.00000,0.00000
2.340,0.00000,0.00000,0.00000
2.360,0.00000,0.00000,0.00000
2.380,0.00000,0.00000,0.00000
2.400,0.00000,0.00000,0.00000
2.420,0.00000,0.00000,0.00000
2.440,0.00000,0.00000,0.00000
2.460,0.00000,0.00000,0.00000
2.480,0.00000,0.00000,0.00000
2.500,0.00000,0.00000,0.00000
2.520,0.00000,0.00000,0.00000
2.540,0.00000,0.00000,0.00000
2.560,0.00000,0.00000,0.00000
2.580,0.00000,0.00000,0.00000
2.600,0.00000,0.00000,0.00000
2.620,0.00000,0.00000,0.00000
2.640,0.00000,0.00000,0.00000
2.660,0.00000,0.00000,0.00000
2.680,0.00000,0.00000,0.00000
2.700,0.00000,0.00000,0.00000
2.720,0.00000,0.00000,0.00000
2.740,0.00000,0.00000,0.00000
2.760,0.00000,0.00000,0.00000
2.780,0.00000,0.00000,0.00000
2.800,0.00000,0.00000,0.00000
2.820,0.00000,0.00000,0.00000
2.840,0.00000,0.00000,0.00000
2.860,0.00000,0.00000,0.00000
2.880,0.00000,0.00000,0.00000
2.900,0.00000,0.00000,0.00000
2.920,0.00000,0.00000,0.00000
2.940,0.00000,0.00000,0.00000
2.960,0.00000,0.00000,0.00000
2.980,0.00000,0.00000,0.00000
3.000,0.00000,0.00000,0.00000
3.020,0.00000,0.00000,0.00000
3.040,0.00000,0.00000,0.00000
3.060,0.00000,0.00000,0.00000
3.080,0.00000,0.00000,0.00000
3.100,0.00000,0.00000,0.00000
3.120,0.00000,0.00000,0.00000
3.140,0.00000,0.00000,0.00000
3.160,0.00000,0.00000,0.00000
3.180,0.00000,0.00000,0.00000
3.200,0.00000,0.00000,0.00000
3.220,0.00000,0.00000,0.00000
3.240,0.00000,0.00000,0.00000
3.260,0.00000,0.00000,0.00000
3.280,0.00000,0.00000,0.00000
3.300,0.00000,0.00000,0.00000
3.320,0.00000,0.00000,0.00000
3.340,0.00000,0.00000,0.00000
3.360,0.00000,0.00000,0.00000
3.380,0.00000,0.00000,0.00000
3.400,0.00000,0.00000,0.00000
3.420,0.00000,0.00000,0.00000
3.440,0.00000,0.00000,0.00000
3.460,0.00000,0.00000,0.00000
3.480,0.00000,0.00000,0.00000
3.500,0.00000,0.00000,0.00000
3.520,0.00000,0.00000,0.00000
3.540,0.00000,0.00000,0.00000
3.560,0.00000,0.00000,0.00000
3.580,0.00000,0.00000,0.00000
3.600,0.00000,0.00000,0.00000
3.620,0.00000,0.00000,0.00000
3.640,0.00000,0.00000,0.00000
3.660,0.00000,0.00000,0.00000
3.680,0.00000,0.00000,0.00000
3.700,0.00000,0.00000,0.00000
3.720,0.00000,0.00000,0.00000
3.740,0.00000,0.00000,0.00000
3.760,0.00000,0.00000,0.00000
3.780,0.00000,0.00000,0.00000
3.800,0.00000,0.00000,0.00000
3.820,0.00000,0.00000,0.00000
3.840,0.00000,0.00000,0.00000
3.860,0.00000,0.00000,0.00000
3.880,0.00000,0.00000,0.00000
3.900,0.00000,0.00000,0.00000
3.920,0.00000,0.00000,0.00000
3.940,0.00000,0.00000,0.00000
3.960,0.00000,0.00000,0.00000
3.980,0.00000,0.00000,0.00000
4.000,0.00000,0.00000,0.00000
4.020,0.00000,0.00000,0.00000
4.040,0.00000,0.00000,0.00000
4.060,0.00000,0.00000,0.00000
4.080,0.00000,0.00000,0.00000
4.100,0.00000,0.00000,0.00000
4.120,0.00000,0.00000,0.00000
4.140,0.00000,0.00000,0.00000
4.160,0.00000,0.00000,0.00000
4.180,0.00000,0.00000,0.00000
4.200,0.00000,0.00000,0.00000
4.220,0.00000,0.00000,0.00000
4.240,0.00000,0.00000,0.00000
4.260,0.00000,0.00000,0.00000
4.280,0.00000,0.00000,0.00000
4.300,0.00000,0.00000,0.00000
4.320,0.00000,0.00000,0.00000
4.340,0.00000,0.00000,0.00000
4.360,0.00000,0.00000,0.00000
4.380,0.00000,0.00000,0.00000
4.400,0.00000,0.00000,0.00000
4.420,0.00000,0.00000,0.00000
4.440,0.00000,0.00000,0.00000
4.460,0.00000,0.00000,0.00000
4.480,0.00000,0.00000,0.00000
4.500,0.00000,0.00000,0.00000
4.520,0.00000,0.00000,0.00000
4.540,0.00000,0.00000,0.00000
4.560,0.00000,0.00000,0.00000
4.580,0.00000,0.00000,0.00000
4.600,0.00000,0.00000,0.00000
4.620,0.00000,0.00000,0.00000
4.640,0.00000,0.00000,0.00000
4.660,0.00000,0.00000,0.00000
4.680,0.00000,0.00000,0.00000
4.700,0.00000,0.00000,0.00000
4.720,0.00000,0.00000,0.00000
4.740,0.00000,0.00000,0.00000
4.760,0.00000,0.00000,0.00000
4.780,0.00000,0.00000,0.00000
4.800,0.00000,0.00000,0.00000
4.820,0.00000,0.00000,0.00000
4.840,0.00000,0.00000,0.00000
4.860,0.00000,0.00000,0.00000
4.880,0.00000,0.00000,0.00000
4.900,0.00000,0.00000,0.00000
4.920,0.00000,0.00000,0.00000
4.940,0.00000,0.00000,0.00000
4.960,0.00000,0.00000,0.00000
4.980,0.00000,0.00000,0.00000
5.000,0.00000,0.00000,0.00000
5.020,0.00000,0.00000,0.00000
5.040,0.00000,0.00000,0.00000
5.060,0.00000,0.00000,0.00000
5.080,0.00000,0.00000,0.00000
5.100,0.00000,0.00000,0.00000
5.120,0.00000,0.00000,0.00000
5.140,0.00000,0.00000,0.00000
5.160,0.00000,0.00000,0.00000
5.180,0.00000,0.00000,0.00000
5.200,0.00000,0.00000,0.00000
5.220,0.00000,0.00000,0.00000
5.240,0.00000,0.00000,0.00000
5.260,0.00000,0.00000,0.00000
5.280,0.00000,0.00000,0.00000
5.300,0.00000,0.00000,0.00000
5.320,0.00000,0.00000,0.00000
5.340,0.00000,0.00000,0.00000
5.360,0.00000,0.00000,0.00000
5.380,0.00000,0.00000,0.00000
5.400,0.00000,0.00000,0.00000
5.420,0.00000,0.00000,0.00000
5.440,0.00000,0.00000,0.00000
5.460,0.00000,0.00000,0.00000
5.480,0.00000,0.00000,0.00000
5.500,0.00000,0.00000,0.00000
5.520,0.00000,0.00000,0.00000
5.540,0.00000,0.00000,0.00000
5.560,0.00000,0.00000,0.00000
5.580,0.00000,0.00000,0.00000
5.600,0.00000,0.00000,0.00000
5.620,0.00000,0.00000,0.00000
5.640,0.00000,0.00000,0.00000
5.660,0.00000,0.00000,0.00000
5.680,0.00000,0.00000,0.00000
5.700,0.00001,0.00000,0.00001
5.720,0.00002,0.00001,0.00002
5.740,0.00006,0.00002,0.00004
5.760,0.00016,0.00006,0.00010
5.780,0.00038,0.00013,0.00025
5.800,0.00089,0.00031,0.00057
5.820,0.00197,0.00069,0.00128
5.840,0.00422,0.00148,0.00273
5.860,0.00867,0.00305,0.00562
5.880,0.01712,0.00603,0.01110
5.900,0.03248,0.01143,0.02105
5.920,0.05921,0.02084,0.03837
5.940,0.10370,0.03649,0.06720
5.960,0.17448,0.06140,0.11308
5.980,0.28208,0.09927,0.18281
6.000,0.43815,0.15419,0.28396
6.020,0.65388,0.23011,0.42377
6.040,0.93757,0.32994,0.60763
6.060,1.29163,0.45454,0.83709
6.080,1.70962,0.60164,1.10798
6.100,2.17415,0.76511,1.40904
6.120,2.65648,0.93485,1.72163
6.140,3.11855,1.09746,2.02109
6.160,3.51743,1.23783,2.27960
6.180,3.81178,1.34142,2.47037
6.200,3.96879,1.39667,2.57212
6.220,3.97024,1.39718,2.57306
6.240,3.81596,1.34289,2.47308
6.260,3.52386,1.24009,2.28377
6.280,3.12653,1.10027,2.02626
6.300,2.66522,0.93793,1.72730
6.320,2.18290,0.76819,1.41471
6.340,1.71776,0.60450,1.11326
6.360,1.29873,0.45704,0.84169
6.380,0.94341,0.33200,0.61141
6.400,0.65844,0.23171,0.42672
6.420,0.44152,0.15538,0.28615
6.440,0.28446,0.10011,0.18436
6.460,0.17608,0.06197,0.11412
6.480,0.10472,0.03685,0.06787
6.500,0.05984,0.02106,0.03878
6.520,0.03285,0.01156,0.02129
6.540,0.01733,0.00610,0.01123
6.560,0.00878,0.00309,0.00569
6.580,0.00428,0.00150,0.00277
6.600,0.00200,0.00070,0.00130
6.620,0.00090,0.00032,0.00058
6.640,0.00039,0.00014,0.00025
6.660,0.00016,0.00006,0.00010
6.680,0.00006,0.00002,0.00004
6.700,0.00002,0.00001,0.00002
6.720,0.00001,0.00000,0.00001
6.740,0.00000,0.00000,0.00000
6.760,0.00000,0.00000,0.00000
6.780,0.00000,0.00000,0.00000
6.800,0.00000,0.00000,0.00000
6.820,0.00000,0.00000,0.00000
6.840,0.00000,0.00000,0.00000
6.860,0.00000,0.00000,0.00000
6.880,0.00000,0.00000,0.00000
6.900,0.00000,0.00000,0.00000
6.920,0.00000,0.00000,0.00000
6.940,0.00000,0.00000,0.00000
6.960,0.00000,0.00000,0.00000
6.980,0.00000,0.00000,0.00000
7.000,0.00000,0.00000,0.00000
7.020,0.00000,0.00000,0.00000
7.040,0.00000,0.00000,0.00000
7.060,0.00000,0.00000,0.00000
7.080,0.00000,0.00000,0.00000
7.100,0.00000,0.00000,0.00000
7.120,0.00000,0.00000,0.00000
7.140,0.00000,0.00000,0.00000
7.160,0.00000,0.00000,0.00000
7.180,0.00000,0.00000,0.00000
7.200,0.00000,0.00000,0.00000
7.220,0.00001,0.00000,0.00000
7.240,0.00002,0.00001,0.00001
7.260,0.00005,0.00002,0.00003
7.280,0.00013,0.00005,0.00009
7.300,0.00032,0.00011,0.00021
7.320,0.00076,0.00027,0.00050
7.340,0.00174,0.00061,0.00114
7.360,0.00381,0.00133,0.00249
7.380,0.00804,0.00279,0.00524
7.400,0.01628,0.00566,0.01062
7.420,0.03174,0.01103,0.02070
7.440,0.05951,0.02069,0.03882
7.460,0.10736,0.03733,0.07004
7.480,0.18638,0.06480,0.12158
7.500,0.31134,0.10826,0.20308
7.520,0.50054,0.17406,0.32647
7.540,0.77450,0.26936,0.50514
7.560,1.15357,0.40124,0.75233
7.580,1.65400,0.57537,1.07863
7.600,2.28315,0.79432,1.48883
7.620,3.03446,1.05584,1.97862
7.640,3.88334,1.35137,2.53196
7.660,4.78562,1.66558,3.12004
7.680,5.67945,1.97693,3.70252
7.700,6.49130,2.25983,4.23147
7.720,7.14550,2.48792,4.65759
7.740,7.57570,2.63807,4.93763
7.760,7.73589,2.69423,5.04166
7.780,7.60847,2.65022,4.95825
7.800,7.20746,2.51089,4.69657
7.820,6.57593,2.29120,4.28474
7.840,5.77843,2.01360,3.76483
7.860,4.89015,1.70429,3.18586
7.880,3.98541,1.38915,2.59625
7.900,3.12777,1.09035,2.03742
7.920,2.36363,0.82407,1.53956
7.940,1.71978,0.59967,1.12011
7.960,1.20470,0.42011,0.78459
7.980,0.81239,0.28333,0.52905
8.000,0.52733,0.18393,0.34340
8.020,0.32946,0.11493,0.21453
8.040,0.19809,0.06911,0.12899
8.060,0.11462,0.03999,0.07463
8.080,0.06381,0.02227,0.04155
8.100,0.03418,0.01193,0.02225
8.120,0.01762,0.00615,0.01147
8.140,0.00873,0.00305,0.00569
8.160,0.00416,0.00145,0.00271
8.180,0.00191,0.00067,0.00124
8.200,0.00084,0.00029,0.00055
8.220,0.00036,0.00012,0.00023
8.240,0.00015,0.00005,0.00009
8.260,0.00006,0.00002,0.00004
8.280,0.00002,0.00001,0.00001
8.300,0.00001,0.00000,0.00001
8.320,0.00000,0.00000,0.00000
8.340,0.00000,0.00000,0.00000
8.360,0.00000,0.00000,0.00000
8.380,0.00000,0.00000,0.00000
8.400,0.00000,0.00000,0.00000
8.420,0.00000,0.00000,0.00000
8.440,0.00000,0.00000,0.00000
8.460,0.00000,0.00000,0.00000
8.480,0.00000,0.00000,0.00000
8.500,0.00000,0.00000,0.00000
8.520,0.00000,0.00000,0.00000
8.540,0.00000,0.00000,0.00000
8.560,0.00000,0.00000,0.00000
8.580,0.00000,0.00000,0.00000
8.600,0.00000,0.00000,0.00000
8.620,0.00000,0.00000,0.00000
8.640,0.00000,0.00000,0.00000
8.660,0.00000,0.00000,0.00000
8.680,0.00000,0.00000,0.00000
8.700,0.00000,0.00000,0.00000
8.720,0.00000,0.00000,0.00000
8.740,0.00000,0.00000,0.00000
8.760,0.00000,0.00000,0.00000
8.780,0.00000,0.00000,0.00000
8.800,0.00001,0.00000,0.00000
8.820,0.00002,0.00001,0.00001
8.840,0.00006,0.00003,0.00004
8.860,0.00017,0.00007,0.00010
8.880,0.00041,0.00017,0.00024
8.900,0.00098,0.00041,0.00057
8.920,0.00224,0.00095,0.00130
8.940,0.00494,0.00208,0.00285
8.960,0.01044,0.00441,0.00603
8.980,0.02121,0.00895,0.01226
9.000,0.04141,0.01748,0.02393
9.020,0.07769,0.03280,0.04489
9.040,0.14007,0.05914,0.08093
9.060,0.24268,0.10247,0.14021
9.080,0.40407,0.17063,0.23343
9.100,0.64664,0.27311,0.37353
9.120,0.99474,0.42021,0.57453
9.140,1.47119,0.62164,0.84955
9.160,2.09239,0.88443,1.20796
9.180,2.86261,1.21056,1.65205
9.200,3.76878,1.59476,2.17402
9.220,4.77741,2.02324,2.75417
9.240,5.83503,2.47386,3.36117
9.260,6.87306,2.91817,3.95489
9.280,7.81667,3.32508,4.49158
9.300,8.59605,3.66553,4.93052
9.320,9.15732,3.91696,5.24036
9.340,9.47029,4.06647,5.40382
9.360,9.53114,4.11182,5.41933
9.380,9.35946,4.06017,5.29929
9.400,8.99096,3.92504,5.06592
9.420,8.46845,3.72269,4.74576
9.440,7.83375,3.46893,4.36482
9.460,7.12282,3.17738,3.94544
9.480,6.36440,2.85919,3.50521
9.500,5.58179,2.52397,3.05782
9.520,4.79564,2.18100,2.61464
9.540,4.02637,1.84016,2.18621
9.560,3.29483,1.51196,1.78287
9.580,2.62112,1.20676,1.41437
9.600,2.02239,0.93352,1.08887
9.620,1.51041,0.69860,0.81180
9.640,1.09005,0.50496,0.58509
9.660,0.75917,0.35210,0.40707
9.680,0.50969,0.23660,0.27309
9.700,0.32961,0.15311,0.17650
9.720,0.20519,0.09536,0.10983
9.740,0.12289,0.05714,0.06576
9.760,0.07079,0.03292,0.03787
9.780,0.03921,0.01824,0.02097
9.800,0.02088,0.00971,0.01117
9.820,0.01069,0.00497,0.00572
9.840,0.00526,0.00245,0.00281
9.860,0.00249,0.00116,0.00133
9.880,0.00113,0.00053,0.00060
9.900,0.00049,0.00023,0.00026
9.920,0.00021,0.00010,0.00011
9.940,0.00008,0.00004,0.00004
9.960,0.00003,0.00002,0.00002
9.980,0.00001,0.00001,0.00001
10.000,0.00000,0.00000,0.00000
10.020,0.00000,0.00000,0.00000
10.040,0.00000,0.00000,0.00000
10.060,0.00000,0.00000,0.00000
10.080,0.00000,0.00000,0.00000
10.100,0.00000,0.00000,0.00000
10.120,0.00001,0.00000,0.00000
10.140,0.00002,0.00001,0.00001
10.160,0.00006,0.00003,0.00002
10.180,0.00015,0.00009,0.00006
10.200,0.00038,0.00022,0.00016
10.220,0.00091,0.00054,0.00037
10.240,0.00209,0.00123,0.00086
10.260,0.00463,0.00273,0.00189
10.280,0.00983,0.00582,0.00401
10.300,0.02008,0.01192,0.00816
10.320,0.03945,0.02347,0.01599
10.340,0.07455,0.04444,0.03010
10.360,0.13548,0.08097,0.05451
10.380,0.23685,0.14190,0.09495
10.400,0.39836,0.23929,0.15908
10.420,0.64471,0.38832,0.25639
10.440,1.00417,0.60655,0.39761
10.460,1.50548,0.91209,0.59340
10.480,2.17305,1.32065,0.85239
10.500,3.02052,1.84173,1.17879
10.520,4.04408,2.47432,1.56976
10.540,5.21669,3.20325,2.01344
10.560,6.48528,3.99717,2.48812
10.580,7.77222,4.80908,2.96314
10.600,8.98199,5.58015,3.40184
10.620,10.01244,6.24636,3.76607
10.640,10.76899,6.74725,4.02174
10.660,11.17894,7.03488,4.14406
10.680,11.20291,7.08141,4.12150
10.700,10.84095,6.88342,3.95754
10.720,10.13203,6.46220,3.66983
10.740,9.14713,5.86002,3.28711
10.760,7.97770,5.13322,2.84448
10.780,6.72196,4.34366,2.37830
10.800,5.47188,3.55042,1.92146
10.820,4.30298,2.80297,1.50002
10.840,3.26847,2.13702,1.13145
10.860,2.39766,1.57314,0.82452
10.880,1.69827,1.11788,0.58038
10.900,1.16116,0.76663,0.39453
10.920,0.76617,0.50723,0.25894
10.940,0.48773,0.32370,0.16403
10.960,0.29945,0.19919,0.10026
10.980,0.17726,0.11815,0.05911
11.000,0.10115,0.06754,0.03361
11.020,0.05562,0.03720,0.01842
11.040,0.02948,0.01974,0.00974
11.060,0.01511,0.01012,0.00498
11.080,0.00759,0.00507,0.00251
11.100,0.00401,0.00264,0.00136
11.120,0.00281,0.00177,0.00104
11.140,0.00347,0.00207,0.00140
11.160,0.00633,0.00368,0.00265
11.180,0.01275,0.00736,0.00539
11.200,0.02543,0.01467,0.01076
11.220,0.04905,0.02828,0.02077
11.240,0.09100,0.05247,0.03853
11.260,0.16224,0.09354,0.06869
11.280,0.27791,0.16024,0.11767
11.300,0.45740,0.26373,0.19367
11.320,0.72330,0.41704,0.30626
11.340,1.09895,0.63363,0.46532
11.360,1.60427,0.92499,0.67928
11.380,2.25022,1.29741,0.95280
11.400,3.03273,1.74857,1.28416
11.420,3.92765,2.26451,1.66315
11.440,4.88840,2.81832,2.07007
11.460,5.84805,3.37139,2.47666
11.480,6.72670,3.87751,2.84920
11.500,7.44343,4.28985,3.15358
11.520,7.93095,4.56934,3.36161
11.540,8.14979,4.69283,3.45696
11.560,8.09839,4.65885,3.43954
11.580,7.81631,4.48952,3.32679
11.600,7.37927,4.22770,3.15157
11.620,6.88661,3.92984,2.95677
11.640,6.44354,3.65593,2.78761
11.660,6.14200,3.45859,2.68340
11.680,6.04377,3.37361,2.67016
11.700,6.16938,3.41361,2.75577
11.720,6.49489,3.56627,2.92862
11.740,6.95716,3.79723,3.15993
11.760,7.46673,4.05717,3.40957
11.780,7.92591,4.29176,3.63415
11.800,8.24836,4.45246,3.79590
11.820,8.37656,4.50611,3.87046
11.840,8.29328,4.44133,3.85195
11.860,8.02502,4.27066,3.75436
11.880,7.63680,4.02806,3.60874
11.900,7.21993,3.76266,3.45727
11.920,6.87573,3.53038,3.34535
11.940,6.69887,3.38517,3.31370
11.960,6.76366,3.37165,3.39201
11.980,7.11515,3.51999,3.59517
